NAME_x,white,state_x,county_x,tract,YEAR,NAME_y,black,state_y,county_y,NAME,hispanic,state,county,race_total,white_pct,black_pct,hispanic_pct,majority_race
"Census Tract 1505.01, Cook County, Illinois",2116,17,31,150501,2020,"Census Tract 1505.01, Cook County, Illinois",7,17,31,"Census Tract 1505.01, Cook County, Illinois",994,17,31,3117,0.6788578761629772,0.002245749117741418,0.31889637471928134,white
"Census Tract 1505.01, Cook County, Illinois",2209,17,31,150501,2021,"Census Tract 1505.01, Cook County, Illinois",14,17,31,"Census Tract 1505.01, Cook County, Illinois",846,17,31,3069,0.7197784294558488,0.004561746497230368,0.2756598240469208,white
Census Tract 1505.01; Cook County; Illinois,2209,17,31,150501,2022,Census Tract 1505.01; Cook County; Illinois,11,17,31,Census Tract 1505.01; Cook County; Illinois,937,17,31,3157,0.6997149192271144,0.003484320557491289,0.29680076021539437,white
Census Tract 1505.01; Cook County; Illinois,2333,17,31,150501,2023,Census Tract 1505.01; Cook County; Illinois,11,17,31,Census Tract 1505.01; Cook County; Illinois,765,17,31,3109,0.7504020585397234,0.003538115149565777,0.24605982631071083,white
"Census Tract 1505.02, Cook County, Illinois",2580,17,31,150502,2018,"Census Tract 1505.02, Cook County, Illinois",70,17,31,"Census Tract 1505.02, Cook County, Illinois",1360,17,31,4010,0.6433915211970075,0.017456359102244388,0.33915211970074816,white
"Census Tract 1505.02, Cook County, Illinois",2551,17,31,150502,2019,"Census Tract 1505.02, Cook County, Illinois",71,17,31,"Census Tract 1505.02, Cook County, Illinois",1456,17,31,4078,0.625551741049534,0.01741049534085336,0.35703776360961254,white
"Census Tract 1505.02, Cook County, Illinois",2256,17,31,150502,2020,"Census Tract 1505.02, Cook County, Illinois",91,17,31,"Census Tract 1505.02, Cook County, Illinois",1036,17,31,3383,0.6668637304167898,0.026899201891812,0.3062370676913982,white
"Census Tract 1505.02, Cook County, Illinois",2209,17,31,150502,2021,"Census Tract 1505.02, Cook County, Illinois",100,17,31,"Census Tract 1505.02, Cook County, Illinois",1428,17,31,3737,0.5911158683435911,0.02675943270002676,0.3821246989563821,white
Census Tract 1505.02; Cook County; Illinois,1967,17,31,150502,2022,Census Tract 1505.02; Cook County; Illinois,106,17,31,Census Tract 1505.02; Cook County; Illinois,1415,17,31,3488,0.5639334862385321,0.030389908256880736,0.4056766055045872,white
Census Tract 1505.02; Cook County; Illinois,1816,17,31,150502,2023,Census Tract 1505.02; Cook County; Illinois,5,17,31,Census Tract 1505.02; Cook County; Illinois,1625,17,31,3446,0.5269878119558908,0.0014509576320371445,0.471561230412072,white
"Census Tract 1506, Cook County, Illinois",1942,17,31,150600,2018,"Census Tract 1506, Cook County, Illinois",85,17,31,"Census Tract 1506, Cook County, Illinois",1794,17,31,3821,0.5082439152054437,0.022245485475006543,0.46951059931954986,white
"Census Tract 1506, Cook County, Illinois",1909,17,31,150600,2019,"Census Tract 1506, Cook County, Illinois",78,17,31,"Census Tract 1506, Cook County, Illinois",1626,17,31,3613,0.5283697758095766,0.021588707445336287,0.4500415167450872,white
"Census Tract 1506, Cook County, Illinois",1914,17,31,150600,2020,"Census Tract 1506, Cook County, Illinois",88,17,31,"Census Tract 1506, Cook County, Illinois",1881,17,31,3883,0.49291784702549574,0.0226628895184136,0.48441926345609065,white
"Census Tract 1506, Cook County, Illinois",2031,17,31,150600,2021,"Census Tract 1506, Cook County, Illinois",73,17,31,"Census Tract 1506, Cook County, Illinois",1870,17,31,3974,0.5110719677906391,0.01836940110719678,0.47055863110216406,white
Census Tract 1506; Cook County; Illinois,1996,17,31,150600,2022,Census Tract 1506; Cook County; Illinois,77,17,31,Census Tract 1506; Cook County; Illinois,1883,17,31,3956,0.5045500505561172,0.019464105156723963,0.47598584428715873,white
Census Tract 1506; Cook County; Illinois,1680,17,31,150600,2023,Census Tract 1506; Cook County; Illinois,49,17,31,Census Tract 1506; Cook County; Illinois,1928,17,31,3657,0.4593929450369155,0.013398960896910036,0.5272080940661744,hispanic
"Census Tract 1507, Cook County, Illinois",1916,17,31,150700,2018,"Census Tract 1507, Cook County, Illinois",64,17,31,"Census Tract 1507, Cook County, Illinois",1933,17,31,3913,0.4896498849987222,0.016355737285969844,0.49399437771530796,hispanic
"Census Tract 1507, Cook County, Illinois",1775,17,31,150700,2019,"Census Tract 1507, Cook County, Illinois",70,17,31,"Census Tract 1507, Cook County, Illinois",1906,17,31,3751,0.47320714476139697,0.018661690215942415,0.5081311650226606,hispanic
"Census Tract 1507, Cook County, Illinois",1689,17,31,150700,2020,"Census Tract 1507, Cook County, Illinois",89,17,31,"Census Tract 1507, Cook County, Illinois",1929,17,31,3707,0.4556244942001619,0.024008632317237658,0.5203668734826005,hispanic
"Census Tract 1507, Cook County, Illinois",1827,17,31,150700,2021,"Census Tract 1507, Cook County, Illinois",111,17,31,"Census Tract 1507, Cook County, Illinois",2084,17,31,4022,0.45425161611138737,0.027598209845847838,0.5181501740427648,hispanic
Census Tract 1507; Cook County; Illinois,2009,17,31,150700,2022,Census Tract 1507; Cook County; Illinois,57,17,31,Census Tract 1507; Cook County; Illinois,2221,17,31,4287,0.46862607884301377,0.013296011196641007,0.5180779099603452,hispanic
Census Tract 1507; Cook County; Illinois,2018,17,31,150700,2023,Census Tract 1507; Cook County; Illinois,57,17,31,Census Tract 1507; Cook County; Illinois,1939,17,31,4014,0.502740408570005,0.014200298953662182,0.48305929247633284,white
"Census Tract 1508, Cook County, Illinois",1975,17,31,150800,2018,"Census Tract 1508, Cook County, Illinois",24,17,31,"Census Tract 1508, Cook County, Illinois",2335,17,31,4334,0.45569912321181355,0.0055376095985233045,0.5387632671896632,hispanic
"Census Tract 1508, Cook County, Illinois",2043,17,31,150800,2019,"Census Tract 1508, Cook County, Illinois",66,17,31,"Census Tract 1508, Cook County, Illinois",2354,17,31,4463,0.4577638359847636,0.014788259018597356,0.5274479049966391,hispanic
"Census Tract 1508, Cook County, Illinois",1835,17,31,150800,2020,"Census Tract 1508, Cook County, Illinois",106,17,31,"Census Tract 1508, Cook County, Illinois",2605,17,31,4546,0.4036515618125825,0.02331720193576771,0.5730312362516498,hispanic
"Census Tract 1508, Cook County, Illinois",1780,17,31,150800,2021,"Census Tract 1508, Cook County, Illinois",114,17,31,"Census Tract 1508, Cook County, Illinois",2963,17,31,4857,0.36648136709903234,0.02347127856701668,0.610047354333951,hispanic
Census Tract 1508; Cook County; Illinois,1669,17,31,150800,2022,Census Tract 1508; Cook County; Illinois,119,17,31,Census Tract 1508; Cook County; Illinois,2476,17,31,4264,0.39141651031894936,0.027908067542213883,0.5806754221388368,hispanic
Census Tract 1508; Cook County; Illinois,1721,17,31,150800,2023,Census Tract 1508; Cook County; Illinois,118,17,31,Census Tract 1508; Cook County; Illinois,2164,17,31,4003,0.42992755433424934,0.029477891581314013,0.5405945540844367,hispanic
"Census Tract 1510.01, Cook County, Illinois",794,17,31,151001,2018,"Census Tract 1510.01, Cook County, Illinois",45,17,31,"Census Tract 1510.01, Cook County, Illinois",1731,17,31,2570,0.30894941634241246,0.017509727626459144,0.6735408560311285,hispanic
"Census Tract 1510.01, Cook County, Illinois",776,17,31,151001,2019,"Census Tract 1510.01, Cook County, Illinois",57,17,31,"Census Tract 1510.01, Cook County, Illinois",1832,17,31,2665,0.29118198874296436,0.021388367729831145,0.6874296435272045,hispanic
"Census Tract 1510.01, Cook County, Illinois",711,17,31,151001,2020,"Census Tract 1510.01, Cook County, Illinois",28,17,31,"Census Tract 1510.01, Cook County, Illinois",1764,17,31,2503,0.2840591290451458,0.011186576108669596,0.7047542948461846,hispanic
"Census Tract 1510.01, Cook County, Illinois",690,17,31,151001,2021,"Census Tract 1510.01, Cook County, Illinois",9,17,31,"Census Tract 1510.01, Cook County, Illinois",2004,17,31,2703,0.25527192008879024,0.003329633740288568,0.7413984461709212,hispanic
Census Tract 1510.01; Cook County; Illinois,651,17,31,151001,2022,Census Tract 1510.01; Cook County; Illinois,0,17,31,Census Tract 1510.01; Cook County; Illinois,2048,17,31,2699,0.2412004446091145,0.0,0.7587995553908855,hispanic
Census Tract 1510.01; Cook County; Illinois,695,17,31,151001,2023,Census Tract 1510.01; Cook County; Illinois,0,17,31,Census Tract 1510.01; Cook County; Illinois,1808,17,31,2503,0.27766679984019177,0.0,0.7223332001598082,hispanic
"Census Tract 1510.02, Cook County, Illinois",1158,17,31,151002,2018,"Census Tract 1510.02, Cook County, Illinois",59,17,31,"Census Tract 1510.02, Cook County, Illinois",3320,17,31,4537,0.25523473661009477,0.013004187789288076,0.7317610756006171,hispanic
"Census Tract 1510.02, Cook County, Illinois",1183,17,31,151002,2019,"Census Tract 1510.02, Cook County, Illinois",90,17,31,"Census Tract 1510.02, Cook County, Illinois",3453,17,31,4726,0.25031739314430806,0.019043588658484975,0.7306390181972069,hispanic
"Census Tract 1510.02, Cook County, Illinois",1194,17,31,151002,2020,"Census Tract 1510.02, Cook County, Illinois",89,17,31,"Census Tract 1510.02, Cook County, Illinois",3843,17,31,5126,0.23293015996878658,0.017362465860319937,0.7497073741708935,hispanic
"Census Tract 1510.02, Cook County, Illinois",1176,17,31,151002,2021,"Census Tract 1510.02, Cook County, Illinois",99,17,31,"Census Tract 1510.02, Cook County, Illinois",3983,17,31,5258,0.22365918600228224,0.01882845188284519,0.7575123621148726,hispanic
Census Tract 1510.02; Cook County; Illinois,1192,17,31,151002,2022,Census Tract 1510.02; Cook County; Illinois,70,17,31,Census Tract 1510.02; Cook County; Illinois,3494,17,31,4756,0.25063078216989065,0.01471825063078217,0.7346509671993272,hispanic
Census Tract 1510.02; Cook County; Illinois,1203,17,31,151002,2023,Census Tract 1510.02; Cook County; Illinois,48,17,31,Census Tract 1510.02; Cook County; Illinois,3310,17,31,4561,0.26375794781846085,0.01052400789300592,0.7257180442885333,hispanic
"Census Tract 1511, Cook County, Illinois",1942,17,31,151100,2018,"Census Tract 1511, Cook County, Illinois",25,17,31,"Census Tract 1511, Cook County, Illinois",2940,17,31,4907,0.3957611575300591,0.005094762584063582,0.5991440798858774,hispanic
"Census Tract 1511, Cook County, Illinois",1622,17,31,151100,2019,"Census Tract 1511, Cook County, Illinois",42,17,31,"Census Tract 1511, Cook County, Illinois",3293,17,31,4957,0.3272140407504539,0.008472866653217672,0.6643130925963284,hispanic
"Census Tract 1511, Cook County, Illinois",1754,17,31,151100,2020,"Census Tract 1511, Cook County, Illinois",58,17,31,"Census Tract 1511, Cook County, Illinois",3218,17,31,5030,0.34870775347912525,0.011530815109343936,0.6397614314115309,hispanic
